Date,Open,High,Low,Close,Volume,Adj Close
2003-05-19,4049.00,4049.00,3907.800049,3979.800049,1658276000,3979.800049
2003-05-12,3969.399902,4080.800049,3941.100098,4049.00,1465985800,4049.00
2003-05-05,3952.600098,4038.50,3912.800049,3969.399902,1302855800,3969.399902
2003-04-28,3870.199951,3976.199951,3855.50,3952.600098,1409726200,3952.600098
2003-04-21,3889.199951,3997.300049,3859.899902,3870.199951,1112969200,3870.199951
2003-04-14,3808.100098,3967.800049,3800.699951,3889.199951,1064039800,3889.199951
2003-04-07,3814.399902,3962.199951,3803.199951,3808.100098,1477242200,3808.100098
2003-03-31,3708.50,3841.699951,3580.899902,3814.399902,1553563400,3814.399902
2003-03-24,3861.100098,3861.100098,3660.399902,3708.50,1495992800,3708.50
2003-03-17,3601.800049,3881.699951,3525.300049,3861.100098,2023608400,3861.100098
2003-03-10,3491.600098,3612.899902,3277.50,3601.800049,1993689400,3601.800049
2003-03-03,3655.600098,3714.899902,3467.199951,3491.600098,1650314000,3491.600098
2003-02-24,3727.100098,3746.50,3535.100098,3655.600098,1761252200,3655.600098
2003-02-17,3611.899902,3747.00,3611.899902,3727.100098,1510438400,3727.100098
2003-02-10,3599.199951,3683.600098,3568.100098,3611.899902,1648800200,3611.899902
2003-02-03,3567.399902,3698.899902,3563.899902,3599.199951,1698882000,3599.199951
2003-01-27,3603.699951,3603.699951,3391.50,3567.399902,2254358200,3567.399902
2003-01-20,3820.600098,3853.399902,3583.699951,3603.699951,1881870800,3603.699951
2003-01-13,3974.100098,4020.199951,3820.600098,3820.600098,1659853200,3820.600098
2003-01-06,4004.899902,4025.50,3865.800049,3974.100098,1574578200,3974.100098
2002-12-30,3829.399902,4027.600098,3805.100098,4005.00,453655200,4005.00
2002-12-23,3889.899902,3957.699951,3822.199951,3829.399902,210185800,3829.399902
2002-12-16,3878.100098,3999.800049,3803.399902,3889.899902,1565951600,3889.899902
2002-12-09,4013.50,4039.800049,3839.399902,3878.100098,1613692200,3878.100098
2002-12-02,4169.399902,4218.600098,3931.899902,4013.50,1548208600,4013.50
2002-11-25,4175.200195,4206.799805,4058.300049,4169.399902,1640602400,4169.399902
2002-11-18,4091.600098,4224.799805,4069.300049,4175.200195,1835007800,4175.200195
2002-11-11,4034.600098,4117.399902,3961.00,4091.600098,2175924400,4091.600098
2002-11-04,3997.00,4192.399902,3997.00,4034.600098,2118444000,4034.600098
2002-10-28,4051.100098,4147.899902,3919.399902,3997.00,1557347600,3997.00
2002-10-21,4130.50,4184.600098,4006.899902,4051.100098,1409405600,4051.100098
2002-10-14,3953.399902,4197.50,3908.100098,4130.50,1725211800,4130.50
2002-10-07,3813.800049,3953.399902,3663.399902,3953.399902,1653424800,3953.399902
2002-09-30,3907.199951,3961.50,3669.699951,3813.800049,1862322800,3813.800049
2002-09-23,3860.100098,3925.199951,3609.899902,3907.199951,1752228200,3907.199951
2002-09-16,4008.00,4150.200195,3755.600098,3860.100098,2111688400,3860.100098
2002-09-09,4107.200195,4246.399902,3927.800049,4008.00,1394565400,4008.00
2002-09-02,4227.299805,4227.299805,3918.600098,4107.200195,1367108200,4107.200195
2002-08-26,4389.799805,4464.00,4173.50,4227.299805,976750600,4227.299805
2002-08-19,4330.00,4466.399902,4307.700195,4389.799805,1361757600,4389.799805
2002-08-12,4322.399902,4382.299805,4158.299805,4330.00,1367012400,4330.00
2002-08-05,4075.50,4322.399902,3900.699951,4322.399902,1477584000,4322.399902
2002-07-29,4016.600098,4306.100098,4016.600098,4075.600098,1729477200,4075.600098
2002-07-22,4098.299805,4098.299805,3625.899902,4016.699951,2101071200,4016.699951
2002-07-15,4224.100098,4301.200195,3860.300049,4098.299805,2393447400,4098.299805
2002-07-08,4615.600098,4636.100098,4171.00,4224.100098,1700373800,4224.100098
2002-07-01,4656.399902,4708.700195,4392.600098,4615.700195,1554867600,4615.700195
2002-06-24,4605.299805,4657.100098,4442.899902,4656.399902,1808509000,4656.399902
2002-06-17,4630.799805,4775.100098,4506.299805,4605.399902,1651274200,4605.399902
2002-06-10,4920.399902,4948.299805,4565.399902,4630.799805,1637099800,4630.799805
2002-06-03,5085.100098,5085.100098,4851.200195,4920.399902,1103224600,4920.399902
2002-05-27,5169.100098,5187.899902,5016.899902,5085.100098,1754093400,5085.100098
2002-05-20,5218.00,5246.50,5129.399902,5169.100098,1239073800,5169.100098
2002-05-13,5171.200195,5282.200195,5147.50,5218.00,1466600000,5218.00
2002-05-06,5203.100098,5216.600098,5082.700195,5171.200195,1224468200,5171.200195
2002-04-29,5159.00,5236.00,5123.700195,5203.100098,1493612400,5203.100098
2002-04-22,5243.600098,5243.600098,5116.00,5159.00,1737960600,5159.00
2002-04-15,5161.00,5292.299805,5153.200195,5243.600098,1455645200,5243.600098
2002-04-08,5233.600098,5243.700195,5136.299805,5161.00,1647839800,5161.00
2002-04-01,5271.799805,5271.799805,5187.700195,5233.600098,998065000,5233.600098
2002-03-25,5250.50,5298.399902,5170.50,5271.799805,1138231800,5271.799805
2002-03-18,5292.700195,5331.600098,5235.299805,5250.50,1381429600,5250.50
2002-03-11,5285.700195,5313.600098,5200.600098,5292.700195,1125640000,5292.700195
2002-03-04,5169.00,5328.600098,5169.00,5285.700195,1460698400,5285.700195
2002-02-25,5050.799805,5196.899902,5047.899902,5169.00,1535836600,5169.00
2002-02-18,5182.50,5195.700195,5015.50,5050.799805,1282391200,5050.799805
2002-02-11,5128.100098,5238.00,5097.700195,5182.50,1385311200,5182.50
2002-02-04,5189.700195,5189.700195,5038.299805,5128.100098,1462176200,5128.100098
2002-01-28,5193.00,5249.899902,5052.799805,5189.700195,1345908200,5189.700195
2002-01-21,5126.799805,5263.399902,5086.00,5193.100098,1189960800,5193.100098
2002-01-14,5198.600098,5198.600098,5081.899902,5126.799805,1226927800,5126.799805
2002-01-07,5323.799805,5354.200195,5171.700195,5198.600098,1405342000,5198.600098
2001-12-31,5242.399902,5362.299805,5195.200195,5323.799805,549645600,5323.799805
2001-12-24,5159.200195,5243.700195,5147.200195,5242.399902,139455200,5242.399902
2001-12-17,5061.00,5182.200195,5038.200195,5159.200195,1022868400,5159.200195
2001-12-10,5264.700195,5276.200195,5032.299805,5061.00,1217338200,5061.00
2001-12-03,5203.600098,5411.200195,5152.299805,5264.700195,1481701600,5264.700195
2001-11-26,5293.200195,5346.00,5146.50,5203.600098,1419188400,5203.600098
2001-11-19,5291.00,5383.200195,5220.799805,5293.200195,1422596000,5293.200195
2001-11-12,5244.200195,5366.399902,5065.299805,5291.00,1582113000,5291.00
2001-11-05,5129.50,5294.600098,5124.00,5244.200195,1390095000,5244.200195
2001-10-29,5188.600098,5188.600098,4954.899902,5129.50,1071339200,5129.50
2001-10-22,5017.700195,5265.50,5017.700195,5188.700195,1297022600,5188.700195
2001-10-15,5145.50,5229.600098,5003.899902,5017.700195,1193085600,5017.700195
2001-10-08,5036.00,5279.799805,4902.700195,5145.50,1440869600,5145.50
2001-10-01,4903.399902,5082.899902,4730.700195,5036.00,1340433800,5036.00
2001-09-24,4433.700195,4920.50,4433.700195,4903.399902,1548665800,4903.399902
2001-09-17,4755.700195,4899.399902,4219.799805,4433.700195,2143928600,4433.700195
2001-09-10,5070.299805,5129.00,4651.799805,4755.799805,1605154200,4755.799805
2001-09-03,5345.00,5379.600098,5068.100098,5070.299805,1527984200,5070.299805
2001-08-27,5471.899902,5475.50,5298.299805,5345.00,1026931200,5345.00
2001-08-20,5342.100098,5471.899902,5286.700195,5471.899902,990674000,5471.899902
2001-08-13,5427.200195,5533.200195,5299.600098,5342.100098,1063992000,5342.100098
2001-08-06,5547.600098,5561.200195,5376.700195,5427.200195,1045599800,5427.200195
2001-07-30,5403.100098,5644.200195,5376.100098,5547.600098,1186184200,5547.600098
2001-07-23,5387.100098,5446.799805,5260.50,5403.100098,1299555200,5403.100098
2001-07-16,5537.00,5537.00,5322.200195,5387.100098,1151204200,5387.100098
2001-07-09,5479.200195,5544.100098,5380.399902,5537.00,1257763200,5537.00
2001-07-02,5642.50,5726.100098,5443.899902,5479.200195,1309606400,5479.200195
2001-06-25,5665.700195,5704.50,5519.600098,5642.50,1362219800,5642.50
2001-06-18,5723.00,5743.600098,5622.50,5665.700195,1209962600,5665.700195
2001-06-11,5950.600098,5950.600098,5657.700195,5723.00,1255558800,5723.00
2001-06-04,5809.600098,5981.799805,5809.100098,5950.600098,1220885800,5950.600098
2001-05-28,5889.799805,5906.600098,5733.799805,5809.600098,985912000,5809.600098
2001-05-21,5915.00,5993.700195,5859.799805,5889.799805,1057948000,5889.799805
2001-05-14,5896.799805,5968.399902,5690.50,5915.00,1185336600,5915.00
2001-05-07,5870.299805,5987.50,5826.799805,5896.799805,1005178400,5896.799805
2001-04-30,5951.399902,5995.399902,5753.899902,5870.299805,1335827600,5870.299805
2001-04-23,5879.799805,5976.899902,5777.600098,5951.399902,1153579000,5951.399902
2001-04-16,5766.600098,5943.399902,5654.899902,5879.799805,1099619200,5879.799805
2001-04-09,5601.50,5841.299805,5570.100098,5766.600098,970393600,5766.600098
2001-04-02,5633.700195,5685.600098,5354.299805,5601.50,1194575200,5601.50
2001-03-26,5402.299805,5728.200195,5402.299805,5633.700195,1210540600,5633.700195
2001-03-19,5562.799805,5646.799805,5279.600098,5402.299805,1306399600,5402.299805
2001-03-12,5917.299805,5917.299805,5471.100098,5562.799805,1332533000,5562.799805
2001-03-05,5858.600098,6050.399902,5856.899902,5917.299805,1171821800,5917.299805
2001-02-26,5943.700195,6003.50,5829.50,5858.600098,1184044600,5858.600098
2001-02-19,6088.299805,6134.00,5904.700195,5943.700195,1115930000,5943.700195
2001-02-12,6164.299805,6263.299805,6082.799805,6088.299805,1205278200,6088.299805
2001-02-05,6256.399902,6306.700195,6153.100098,6164.299805,1356658200,6164.299805
2001-01-29,6294.299805,6360.299805,6233.399902,6256.399902,1196725400,6256.399902
2001-01-22,6209.299805,6309.200195,6162.899902,6294.299805,1152482800,6294.299805
2001-01-15,6165.50,6276.399902,6076.700195,6209.299805,1246013800,6209.299805
2001-01-08,6198.100098,6212.399902,6040.399902,6165.50,1479883000,6165.50
2001-01-01,6222.50,6276.200195,6029.299805,6198.100098,958088000,6198.100098
2000-12-25,6097.50,6255.899902,6097.50,6222.50,210031200,6222.50
2000-12-18,6175.799805,6307.299805,6083.700195,6097.50,730743200,6097.50
2000-12-11,6288.299805,6421.50,6175.00,6175.799805,1073203200,6175.799805
2000-12-04,6170.399902,6365.600098,6113.899902,6288.299805,1009237800,6288.299805
2000-11-27,6327.600098,6397.50,6070.00,6170.399902,888836200,6170.399902
2000-11-20,6440.100098,6452.799805,6216.100098,6327.600098,881894400,6327.600098
2000-11-13,6400.200195,6483.299805,6269.299805,6440.100098,902106800,6440.100098
2000-11-06,6385.399902,6514.700195,6338.50,6400.200195,948278000,6400.200195
2000-10-30,6366.50,6508.600098,6307.899902,6385.399902,1034893600,6385.399902
2000-10-23,6276.299805,6452.799805,6271.50,6366.600098,894659400,6366.600098
2000-10-16,6209.600098,6294.50,6017.200195,6276.299805,992938000,6276.299805
2000-10-09,6391.200195,6391.200195,6050.700195,6209.600098,1023466600,6209.600098
2000-10-02,6294.200195,6412.50,6283.799805,6391.200195,911568200,6391.200195
2000-09-25,6205.899902,6325.700195,6192.700195,6294.200195,950355200,6294.200195
2000-09-18,6417.299805,6464.299805,6075.100098,6205.899902,1050018200,6205.899902
2000-09-11,6600.700195,6604.100098,6392.100098,6417.299805,1009131400,6417.299805
2000-09-04,6795.00,6828.700195,6561.100098,6600.700195,893494000,6600.700195
2000-08-28,6563.700195,6838.600098,6560.200195,6795.00,875456400,6795.00
2000-08-21,6543.700195,6619.100098,6491.399902,6563.700195,927804400,6563.700195
2000-08-14,6384.50,6553.50,6365.50,6543.700195,817433200,6543.700195
2000-08-07,6363.50,6463.100098,6348.399902,6384.50,769151400,6384.50
2000-07-31,6335.700195,6424.700195,6274.899902,6363.50,824008600,6363.50
2000-07-24,6378.399902,6456.299805,6332.600098,6335.700195,806379800,6335.700195
2000-07-17,6475.399902,6531.399902,6365.50,6378.399902,748007400,6378.399902
2000-07-10,6497.50,6545.100098,6450.50,6475.399902,850268200,6475.399902
2000-07-03,6312.700195,6502.600098,6309.299805,6497.50,789559200,6497.50
2000-06-26,6391.50,6447.700195,6221.00,6312.700195,835890400,6312.700195
2000-06-19,6490.799805,6536.50,6367.799805,6391.50,707171000,6391.50
2000-06-12,6443.799805,6566.700195,6430.799805,6526.00,764031400,6526.00
2000-06-05,6626.399902,6635.700195,6438.100098,6443.799805,800583600,6443.799805
2000-05-29,6216.899902,6634.899902,6216.899902,6626.399902,874606400,6626.399902
2000-05-22,6045.399902,6252.200195,5991.899902,6216.899902,920595400,6216.899902
2000-05-15,6283.50,6349.100098,6039.100098,6045.399902,804060800,6045.399902
2000-05-08,6238.799805,6304.200195,6051.50,6283.50,926447400,6283.50
2000-05-01,6327.399902,6412.600098,6162.50,6238.799805,722580000,6238.799805
2000-04-24,6241.200195,6342.200195,6127.899902,6327.399902,782522400,6327.399902
2000-04-17,6178.100098,6248.100098,5915.200195,6241.200195,870467600,6241.200195
2000-04-10,6569.899902,6579.600098,6149.799805,6178.100098,993429000,6178.100098
2000-04-03,6540.200195,6586.299805,6283.200195,6569.899902,944219400,6569.899902
2000-03-27,6738.50,6770.399902,6385.799805,6540.200195,909550600,6540.200195
2000-03-20,6558.00,6755.100098,6523.299805,6738.50,994188800,6738.50
2000-03-13,6568.700195,6713.100098,6380.600098,6558.00,1088893600,6558.00
2000-03-06,6487.50,6642.50,6387.200195,6568.700195,1160821400,6568.700195
2000-02-28,6198.00,6506.299805,6054.100098,6487.50,1155751400,6487.50
2000-02-21,6165.00,6288.799805,6002.700195,6198.00,1315786600,6198.00
2000-02-14,6193.299805,6264.100098,5972.700195,6165.00,1435152200,6165.00
2000-02-07,6185.00,6450.899902,6100.700195,6193.299805,2188116400,6193.299805
2000-01-31,6375.600098,6393.50,6171.200195,6185.00,1531506000,6185.00
2000-01-24,6346.299805,6480.399902,6262.899902,6375.600098,846816400,6375.600098
2000-01-17,6658.200195,6695.899902,6287.100098,6346.299805,931592200,6346.299805
2000-01-10,6504.799805,6666.799805,6470.299805,6658.200195,868565400,6658.200195
2000-01-03,6930.200195,6930.200195,6424.399902,6504.799805,595504200,6504.799805
1999-12-27,6806.50,6950.600098,6801.100098,6930.200195,50739600,6930.200195
1999-12-20,6724.600098,6815.700195,6675.600098,6806.50,261746200,6806.50
1999-12-13,6739.50,6769.700195,6588.700195,6724.600098,707363600,6724.600098
1999-12-06,6742.200195,6769.399902,6609.50,6739.50,777528000,6739.50
1999-11-29,6684.799805,6772.100098,6575.299805,6742.200195,805323200,6742.200195
1999-11-22,6482.299805,6743.100098,6422.00,6684.799805,772136600,6684.799805
1999-11-15,6511.600098,6627.100098,6456.200195,6482.299805,968697800,6482.299805
1999-11-08,6356.600098,6612.799805,6338.50,6511.600098,703573600,6511.600098
1999-11-01,6255.700195,6402.00,6231.00,6356.600098,617477000,6356.600098
1999-10-25,6058.899902,6279.299805,5990.100098,6255.700195,661362200,6255.700195
1999-10-18,5907.299805,6060.200195,5798.299805,6058.899902,674690000,6058.899902
1999-10-11,6199.399902,6242.799805,5842.299805,5907.299805,610935000,5907.299805
1999-10-04,5970.700195,6250.799805,5967.299805,6199.399902,569287400,6199.399902
1999-09-27,5937.600098,6087.700195,5937.600098,5970.700195,516803400,5970.700195
1999-09-20,6039.799805,6094.700195,5868.399902,5937.600098,696966800,5937.600098
1999-09-13,6206.50,6250.899902,6010.00,6039.799805,513293400,6039.799805
1999-09-06,6360.600098,6388.399902,6158.799805,6191.00,439454200,6191.00
1999-08-30,6375.200195,6375.200195,6168.299805,6332.200195,390026800,6332.200195
1999-08-23,6185.700195,6434.399902,6185.700195,6375.200195,468759800,6375.200195
1999-08-16,6246.600098,6263.50,6104.200195,6180.799805,448640400,6180.799805
1999-08-09,6125.899902,6247.700195,5976.200195,6245.100098,500287800,6245.100098
1999-08-02,6228.399902,6301.899902,6078.50,6121.00,506066400,6121.00
1999-07-26,6207.700195,6316.200195,6092.100098,6231.899902,515653800,6231.899902
1999-07-19,6568.600098,6622.100098,6199.100098,6207.399902,529174800,6207.399902
1999-07-12,6565.50,6623.799805,6445.600098,6563.299805,530678600,6563.299805
1999-07-05,6516.100098,6649.50,6516.00,6562.600098,556160400,6562.600098
1999-06-28,6436.899902,6521.799805,6287.899902,6491.899902,584053000,6491.899902
1999-06-21,6551.799805,6613.600098,6379.600098,6435.399902,571359800,6435.399902
1999-06-14,6495.299805,6593.100098,6402.100098,6527.799805,622825000,6527.799805
1999-06-07,6392.700195,6501.50,6380.50,6484.799805,446528800,6484.799805
1999-05-31,6226.200195,6365.799805,6226.200195,6361.50,348920000,6361.50
1999-05-24,6362.799805,6462.299805,6110.100098,6226.200195,531960600,6226.200195
1999-05-17,6285.399902,6391.899902,6147.600098,6353.100098,562298800,6353.100098
1999-05-10,6374.00,6466.00,6261.399902,6300.399902,519917800,6300.399902
1999-05-03,6552.200195,6663.799805,6336.200195,6356.00,466538400,6356.00
1999-04-26,6434.899902,6635.899902,6434.899902,6552.200195,529151800,6552.200195
1999-04-19,6433.700195,6515.299805,6280.200195,6428.00,592194600,6428.00
1999-04-12,6463.799805,6539.899902,6377.200195,6420.600098,628174600,6420.600098
1999-04-05,6330.00,6512.100098,6330.00,6472.799805,410040200,6472.799805
1999-03-29,6157.799805,6399.100098,6138.299805,6330.00,413506400,6330.00
1999-03-22,6155.200195,6200.100098,5968.299805,6139.200195,600696000,6139.200195
1999-03-15,6259.200195,6280.799805,6074.899902,6163.200195,659552000,6163.200195
1999-03-08,6210.00,6365.399902,6168.600098,6282.200195,563559800,6282.200195
1999-03-01,6177.50,6243.299805,6021.399902,6205.50,520429200,6205.50
1999-02-22,6037.700195,6319.799805,5994.799805,6175.100098,555325400,6175.100098
1999-02-15,5930.200195,6133.200195,5924.00,6031.200195,492129400,6031.200195
1999-02-08,5867.399902,6032.50,5697.700195,5950.700195,569830000,5950.700195
1999-02-01,5926.00,6048.200195,5848.399902,5855.299805,582283800,5855.299805
1999-01-25,5844.50,5989.299805,5749.299805,5896.00,559250400,5896.00
1999-01-18,6013.399902,6138.700195,5835.100098,5861.200195,643713200,5861.200195
1999-01-11,6164.600098,6186.50,5736.799805,5941.00,578875800,5941.00
1999-01-04,5909.399902,6195.600098,5811.299805,6147.200195,767374600,6147.200195
1998-12-28,5867.200195,5970.100098,5809.00,5882.600098,000,5882.600098
1998-12-21,5736.899902,5911.50,5736.100098,5867.200195,000,5867.200195
1998-12-14,5535.700195,5772.100098,5468.399902,5741.899902,000,5741.899902
1998-12-07,5599.899902,5712.700195,5515.50,5541.700195,000,5541.700195
1998-11-30,5831.50,5866.299805,5377.200195,5581.899902,000,5581.899902
1998-11-23,5737.899902,5881.700195,5732.50,5844.200195,000,5844.200195
1998-11-16,5472.100098,5751.899902,5467.100098,5717.50,000,5717.50
1998-11-09,5489.899902,5516.299805,5359.50,5463.200195,000,5463.200195
1998-11-02,5454.299805,5645.100098,5453.700195,5491.00,000,5491.00
1998-10-26,5236.50,5455.200195,5215.200195,5438.399902,000,5438.399902
1998-10-19,5130.700195,5282.399902,5055.700195,5217.100098,000,5217.100098
1998-10-12,4841.50,5208.100098,4841.50,5133.100098,000,5133.100098
1998-10-05,4743.799805,4949.50,4599.200195,4823.399902,000,4823.399902
1998-09-28,5069.799805,5114.200195,4724.200195,4750.399902,000,4750.399902
1998-09-21,5047.200195,5322.299805,4899.600098,5061.00,000,5061.00
1998-09-14,5123.00,5360.600098,5034.700195,5055.600098,000,5055.600098
1998-09-07,5204.50,5399.799805,4988.799805,5118.600098,000,5118.600098
1998-08-31,5249.399902,5341.600098,5075.700195,5167.00,000,5167.00
1998-08-24,5503.299805,5655.600098,5108.700195,5249.399902,000,5249.399902
1998-08-17,5450.700195,5712.799805,5398.00,5477.00,000,5477.00
1998-08-10,5674.399902,5674.399902,5350.299805,5455.00,000,5455.00
1998-08-03,5832.200195,5832.200195,5546.899902,5680.399902,000,5680.399902
1998-07-27,5905.799805,5932.50,5782.200195,5837.100098,000,5837.100098
1998-07-20,6168.700195,6183.700195,5871.700195,5892.299805,000,5892.299805
1998-07-13,5929.299805,6180.399902,5926.399902,6174.00,000,6174.00
1998-07-06,5989.399902,6043.799805,5915.50,5929.700195,000,5929.700195
1998-06-29,5883.700195,6022.100098,5825.00,5988.399902,000,5988.399902
1998-06-22,5747.399902,5885.899902,5676.50,5877.399902,000,5877.399902
1998-06-15,5781.399902,5871.399902,5646.100098,5748.100098,000,5748.100098
1998-06-08,5952.299805,6049.600098,5750.299805,5769.799805,000,5769.799805
1998-06-01,5870.700195,5947.299805,5777.700195,5947.299805,000,5947.299805
1998-05-25,5955.600098,6023.899902,5816.50,5870.700195,000,5870.700195
1998-05-18,5916.700195,5991.100098,5794.50,5955.600098,000,5955.600098
1998-05-11,5968.50,6030.899902,5866.50,5917.799805,000,5917.799805
1998-05-04,6010.299805,6064.600098,5898.50,5969.799805,000,5969.799805
1998-04-27,5861.799805,6025.100098,5699.899902,6010.299805,000,6010.299805
1998-04-20,5939.899902,5995.799805,5785.700195,5863.899902,000,5863.899902
1998-04-13,6105.50,6150.50,5916.899902,5922.200195,000,5922.200195
1998-04-06,6062.50,6134.899902,6033.899902,6105.50,000,6105.50
1998-03-30,5939.200195,6105.299805,5874.799805,6064.200195,000,6064.200195
1998-03-23,5993.799805,6023.100098,5850.700195,5939.299805,000,5939.299805
1998-03-16,5782.899902,6105.799805,5773.50,5956.299805,000,5956.299805
1998-03-09,5782.600098,5861.899902,5758.100098,5782.299805,000,5782.299805
1998-03-02,5767.299805,5850.00,5629.100098,5782.899902,000,5782.899902
1998-02-23,5749.399902,5821.799805,5584.899902,5767.299805,000,5767.299805
1998-02-16,5580.50,5760.00,5578.50,5751.600098,000,5751.600098
1998-02-09,5630.50,5650.200195,5530.799805,5582.299805,000,5582.299805
1998-02-02,5589.899902,5675.100098,5556.200195,5629.700195,000,5629.700195
1998-01-26,5184.399902,5458.50,5179.50,5458.50,000,5458.50
1998-01-19,5273.700195,5313.600098,5172.799805,5181.399902,000,5181.399902
1998-01-12,5093.399902,5277.200195,4988.299805,5263.100098,000,5263.100098
1998-01-05,5191.50,5296.399902,5125.399902,5138.299805,000,5138.299805
1997-12-29,5011.100098,5203.799805,5008.700195,5193.50,000,5193.50
1997-12-22,5013.299805,5055.00,5004.50,5013.899902,000,5013.899902
1997-12-15,5048.200195,5247.600098,4985.700195,5020.200195,000,5020.200195
1997-12-08,5143.200195,5223.50,4999.600098,5045.200195,000,5045.200195
1997-12-01,4871.700195,5178.50,4859.799805,5142.899902,000,5142.899902
1997-11-24,4977.700195,4985.799805,4831.799805,4831.799805,000,4831.799805
1997-11-17,4762.399902,4985.799805,4741.799805,4985.799805,000,4985.799805
1997-11-10,4770.200195,4828.299805,4680.399902,4741.799805,000,4741.799805
1997-11-03,4877.00,4947.600098,4699.600098,4764.399902,000,4764.399902
1997-10-27,4970.200195,4970.200195,4382.799805,4842.299805,000,4842.299805
1997-10-20,5271.100098,5271.100098,4926.700195,4970.200195,000,4970.200195
1997-10-13,5252.299805,5302.899902,5222.399902,5271.100098,000,5271.100098
1997-10-06,5309.299805,5366.50,5166.100098,5227.299805,000,5227.299805
1997-09-29,5221.299805,5367.299805,5202.600098,5330.799805,000,5330.799805
1997-09-22,5019.00,5244.299805,5014.799805,5226.299805,000,5226.299805
1997-09-15,4876.299805,5064.299805,4864.600098,5023.799805,000,5023.799805
1997-09-08,4985.899902,4999.799805,4833.899902,4848.200195,000,4848.200195
1997-09-01,4816.600098,5028.299805,4795.299805,4994.200195,000,4994.200195
1997-08-25,4901.100098,4924.799805,4785.200195,4817.50,000,4817.50
1997-08-18,4794.00,4994.100098,4779.299805,4901.100098,000,4901.100098
1997-08-11,4974.799805,5078.200195,4865.799805,4865.799805,000,4865.799805
1997-08-04,4896.700195,5095.299805,4874.00,5031.299805,000,5031.299805
1997-07-28,4857.399902,4941.700195,4835.299805,4899.299805,000,4899.299805
1997-07-21,4858.799805,4931.50,4794.899902,4851.50,000,4851.50
1997-07-14,4813.200195,4998.100098,4796.00,4877.200195,000,4877.200195
1997-07-07,4819.00,4820.00,4729.799805,4799.50,000,4799.50
1997-06-30,4645.100098,4879.00,4597.100098,4812.799805,000,4812.799805
1997-06-23,4597.00,4660.399902,4538.299805,4640.299805,000,4640.299805
1997-06-16,4777.200195,4777.200195,4593.899902,4593.899902,000,4593.899902
1997-06-09,4653.299805,4796.00,4653.299805,4783.100098,000,4783.100098
1997-06-02,4644.700195,4645.700195,4524.200195,4645.00,000,4645.00
1997-05-26,4661.799805,4705.200195,4595.899902,4621.299805,000,4621.299805
1997-05-19,4669.399902,4687.700195,4600.399902,4661.799805,000,4661.799805
1997-05-12,4641.799805,4723.700195,4622.899902,4693.899902,000,4693.899902
1997-05-05,4455.600098,4646.00,4455.600098,4630.899902,000,4630.899902
1997-04-28,4361.600098,4468.399902,4361.200195,4455.600098,000,4455.600098
1997-04-21,4320.600098,4400.399902,4299.200195,4369.700195,000,4369.700195
1997-04-14,4232.899902,4312.299805,4232.899902,4310.50,000,4310.50
1997-04-07,4255.299805,4335.100098,4254.799805,4270.700195,000,4270.700195
1997-03-31,4312.899902,4312.899902,4200.50,4236.600098,000,4236.600098
1997-03-24,4260.399902,4331.399902,4214.299805,4312.899902,000,4312.899902
1997-03-17,4406.50,4408.100098,4242.399902,4254.799805,000,4254.799805
1997-03-10,4421.600098,4466.299805,4351.00,4424.299805,000,4424.299805
1997-03-03,4293.399902,4420.700195,4287.299805,4420.299805,000,4420.299805
1997-02-24,4327.50,4357.899902,4299.899902,4308.299805,000,4308.299805
1997-02-17,4336.299805,4362.399902,4312.399902,4336.799805,000,4336.799805
1997-02-10,4304.399902,4353.399902,4288.899902,4341.00,000,4341.00
1997-02-03,4272.299805,4310.100098,4252.799805,4307.799805,000,4307.799805
1997-01-27,4207.00,4275.799805,4191.299805,4275.799805,000,4275.799805
1997-01-20,4216.799805,4273.399902,4167.600098,4218.799805,000,4218.799805
1997-01-13,4087.899902,4218.399902,4078.600098,4207.700195,000,4207.700195
1997-01-06,4105.200195,4108.00,4036.899902,4056.600098,000,4056.600098
1996-12-30,4095.300049,4123.200195,4057.100098,4089.50,000,4089.50
1996-12-23,4076.300049,4102.899902,4066.699951,4091.00,000,4091.00
1996-12-16,3981.100098,4100.00,3970.800049,4077.600098,000,4077.600098
1996-12-09,3988.100098,4043.199951,3933.899902,3972.399902,000,3972.399902
1996-12-02,4055.899902,4076.00,3882.699951,3963.00,000,3963.00
1996-11-25,4030.699951,4094.399902,4029.50,4058.00,000,4058.00
1996-11-18,3960.100098,4018.699951,3947.300049,4018.699951,000,4018.699951
1996-11-11,3907.50,3958.399902,3896.50,3958.199951,000,3958.199951
1996-11-04,3955.800049,3956.199951,3898.199951,3910.800049,000,3910.800049
1996-10-28,4020.199951,4037.600098,3941.899902,3948.50,000,3948.50
1996-10-21,4059.399902,4073.199951,3981.800049,4022.399902,000,4022.399902
1996-10-14,4020.600098,4063.199951,4017.00,4053.100098,000,4053.100098
1996-10-07,4042.899902,4046.800049,3981.199951,4028.100098,000,4028.100098
1996-09-30,3947.600098,4025.100098,3934.399902,4024.800049,000,4024.800049
1996-09-23,3952.00,3954.600098,3904.300049,3946.399902,000,3946.399902
1996-09-16,3976.699951,3994.100098,3950.699951,3964.100098,000,3964.100098
1996-09-09,3903.600098,3970.50,3899.50,3967.899902,000,3967.899902
1996-09-02,3873.699951,3893.00,3835.800049,3893.00,000,3893.00
1996-08-26,3907.50,3922.100098,3865.899902,3867.600098,000,3867.600098
